Raman_shift_cm-1	Intensity
600	0.0046935944
601	0.0045753407
602	0.004481738
603	0.0044127863
604	0.0043702167
605	0.0043504138
606	0.0043520549
607	0.0043241993
608	0.0042053745
609	0.0040568296
610	0.0039300273
611	0.0038563846
612	0.0038741264
613	0.0039149066
614	0.0039322348
615	0.0038905174
616	0.0037359442
617	0.0035343742
618	0.0033556651
619	0.0032315376
620	0.0032075712
621	0.0032042644
622	0.0031338068
623	0.0030517331
624	0.0029888606
625	0.0029542724
626	0.0029661859
627	0.0029709205
628	0.0029228689
629	0.0028370306
630	0.002726267
631	0.0026043182
632	0.0024903369
633	0.0023906401
634	0.00230263
635	0.0022531751
636	0.002278935
637	0.0023081635
638	0.0022579208
639	0.0021572698
640	0.0020303749
641	0.0019281146
642	0.0019049852
643	0.0018926807
644	0.0018404564
645	0.0017664887
646	0.0016724798
647	0.0015712778
648	0.0014813036
649	0.0014059184
650	0.0013442707
651	0.0012956802
652	0.0012557401
653	0.0012269259
654	0.0012307517
655	0.0011915113
656	0.0010165146
657	0.00080779659
658	0.00067069831
659	0.00060952874
660	0.00062945187
661	0.00064896926
662	0.00061031081
663	0.00052645041
664	0.00037542212
665	0.00019278667
666	2.8649387e-05
667	-7.2570805e-05
668	-6.5236144e-05
669	-4.7339071e-05
670	-0.00012298942
671	-0.00021578525
672	-0.00025996435
673	-0.00029704508
674	-0.00035709826
675	-0.00045518337
676	-0.00061034355
677	-0.00075005205
678	-0.00080609357
679	-0.00083023546
680	-0.00086770578
681	-0.00091424703
682	-0.00098718369
683	-0.0010481562
684	-0.0010739638
685	-0.0010649809
686	-0.0010421261
687	-0.00097556072
688	-0.00086534892
689	-0.00069931936
690	-0.00051424851
691	-0.00026799923
692	3.0081704e-05
693	0.00042563893
694	0.00090336376
695	0.0014686701
696	0.0020464007
697	0.0027354565
698	0.0035232092
699	0.0044973908
700	0.0056287707
701	0.0069685942
702	0.0084216739
703	0.010083222
704	0.011876437
705	0.013908224
706	0.016117941
707	0.018567336
708	0.021147583
709	0.023942832
710	0.026876415
711	0.030008962
712	0.033260358
713	0.036661733
714	0.040149206
715	0.043722946
716	0.047326963
717	0.050923336
718	0.054481282
719	0.057955771
720	0.061375115
721	0.064615284
722	0.067700413
723	0.070497524
724	0.07310789
725	0.075315
726	0.077192734
727	0.078565737
728	0.079613615
729	0.080156085
730	0.080394064
731	0.080103687
732	0.079444269
733	0.078305397
734	0.076943487
735	0.075156632
736	0.073096178
737	0.070605538
738	0.0678119
739	0.06468889
740	0.061439719
741	0.058006641
742	0.054500896
743	0.050899953
744	0.047252903
745	0.04361968
746	0.040063677
747	0.036610629
748	0.033224738
749	0.029990687
750	0.026889585
751	0.023996362
752	0.021249938
753	0.01870055
754	0.016241774
755	0.014003267
756	0.011942785
757	0.010127847
758	0.0084642553
759	0.0070203187
760	0.0057062702
761	0.004580613
762	0.0035348397
763	0.0026701969
764	0.0019758116
765	0.0014438543
766	0.00095923002
767	0.00053283042
768	9.2967228e-05
769	-0.00026492536
770	-0.00052978206
771	-0.000698577
772	-0.00079453544
773	-0.00082861192
774	-0.00086480807
775	-0.00090035322
776	-0.00096309135
777	-0.00099580205
778	-0.00096779277
779	-0.00090330419
780	-0.00083470922
781	-0.00074648416
782	-0.00064041683
783	-0.00052993074
784	-0.00043247852
785	-0.00035032091
786	-0.00028500763
787	-0.00022990553
788	-0.00018245499
789	-0.00012814711
790	-4.8877859e-05
791	4.7965835e-05
792	0.00014812006
793	0.00024861521
794	0.00035432296
795	0.00044772498
796	0.00049662314
797	0.00053322627
798	0.0005988545
799	0.00069235234
800	0.0008072277
801	0.00091181778
802	0.00097690662
803	0.0010454971
804	0.0011485889
805	0.0012554331
806	0.0013480234
807	0.0014300508
808	0.00149666
809	0.0015580865
810	0.0016412276
811	0.0017136122
812	0.0017371126
813	0.001741242
814	0.001751171
815	0.0018031247
816	0.0019281477
817	0.0020726816
818	0.002201953
819	0.0022909905
820	0.0022949651
821	0.0022634567
822	0.0022496386
