Raman_shift_cm-1	Intensity
600	0.0067485104
601	0.0066533932
602	0.0065618048
603	0.0064737452
604	0.0063459398
605	0.0062639531
606	0.0062787938
607	0.0063037821
608	0.0062813134
609	0.0061914071
610	0.0060023152
611	0.0057651173
612	0.0055377951
613	0.0053571349
614	0.0052534978
615	0.0052115309
616	0.0052306133
617	0.005246677
618	0.0051583405
619	0.0050264925
620	0.0049140398
621	0.0048448123
622	0.0048555151
623	0.0048368956
624	0.00468357
625	0.0045083126
626	0.0043999
627	0.004345382
628	0.0043528285
629	0.0043601445
630	0.0043147364
631	0.0042139246
632	0.0040481347
633	0.0038502537
634	0.003659917
635	0.003501688
636	0.0034078103
637	0.0033431015
638	0.0032635022
639	0.0031847029
640	0.0031066665
641	0.00303987
642	0.0029923226
643	0.0029414161
644	0.0028687926
645	0.0027818683
646	0.0027008774
647	0.0025925956
648	0.0024267029
649	0.0022362051
650	0.0020583147
651	0.0019113404
652	0.0018175841
653	0.0017308781
654	0.0015935667
655	0.0014637423
656	0.0014023447
657	0.0013464272
658	0.0012255012
659	0.0010683667
660	0.0009049426
661	0.00077406497
662	0.00072251358
663	0.00065280777
664	0.00046565178
665	0.00026350056
666	0.00013405139
667	5.3169252e-05
668	1.0973972e-05
669	-5.1258039e-05
670	-0.00019229123
671	-0.00036171093
672	-0.00053497734
673	-0.00068136612
674	-0.00075095804
675	-0.00079148449
676	-0.00085838288
677	-0.00095548825
678	-0.0011018958
679	-0.0012305025
680	-0.0012874985
681	-0.0013089499
682	-0.0013208015
683	-0.0013361788
684	-0.001398566
685	-0.0014555895
686	-0.001484366
687	-0.001437383
688	-0.0013069695
689	-0.0010845787
690	-0.00080981628
691	-0.00045088394
692	-6.9553623e-05
693	0.00042245897
694	0.0010065086
695	0.0017890396
696	0.0027650585
697	0.0039402758
698	0.0051559149
699	0.0065808179
700	0.0081827322
701	0.010118104
702	0.012350098
703	0.014890695
704	0.017509623
705	0.020429979
706	0.023612911
707	0.027186177
708	0.03102113
709	0.03520131
710	0.039582647
711	0.044266231
712	0.049134664
713	0.054190706
714	0.059299225
715	0.064514883
716	0.069809249
717	0.075117633
718	0.080404369
719	0.085557023
720	0.090568667
721	0.095294665
722	0.099832835
723	0.10391861
724	0.10761103
725	0.11069591
726	0.1133797
727	0.1154434
728	0.11718472
729	0.11818728
730	0.11859304
731	0.1181695
732	0.11723118
733	0.11556791
734	0.11353779
735	0.11084557
736	0.10771091
737	0.10397882
738	0.099926579
739	0.095413997
740	0.090633035
741	0.085541527
742	0.080321732
743	0.075012193
744	0.06976215
745	0.06454685
746	0.059361789
