Raman_shift_cm-1	Intensity
600	0.0066833748
601	0.0067178746
602	0.0067081394
603	0.006654169
604	0.0065214149
605	0.0063787164
606	0.0062994243
607	0.0062335677
608	0.006137796
609	0.0060335619
610	0.0059357899
611	0.005862728
612	0.005831262
613	0.0057948842
614	0.0057150088
615	0.0056128434
616	0.0054974118
617	0.0053852579
618	0.0053152036
619	0.0052413545
620	0.0051060625
621	0.0049559752
622	0.0048481777
623	0.0047694921
624	0.0047145385
625	0.0046145129
626	0.0043992676
627	0.0041768365
628	0.0040372421
629	0.0039546749
630	0.0039104247
631	0.0038856166
632	0.0038422591
633	0.0038042944
634	0.003804942
635	0.0037718514
636	0.0036339614
637	0.003440641
638	0.0032430205
639	0.0030869077
640	0.0030169471
641	0.0029809599
642	0.0029394326
643	0.0028918891
644	0.0028220385
645	0.0027169548
646	0.002564181
647	0.0024102821
648	0.0023019371
649	0.0022211478
650	0.0021499489
651	0.0020894441
652	0.002052273
653	0.0019924233
654	0.0018558233
655	0.0016730155
656	0.001481996
657	0.0013176787
658	0.0012245588
659	0.0011306645
660	0.00096076266
661	0.00078986308
662	0.00067345276
663	0.0006002714
664	0.00057964633
665	0.00052858169
666	0.00035266822
667	0.0001352169
668	-5.4640098e-05
669	-0.00018953373
670	-0.00023651364
671	-0.00025669435
672	-0.00029930795
673	-0.00037338377
674	-0.00050638823
675	-0.00067624805
676	-0.00083890909
677	-0.0010072228
678	-0.0012046738
679	-0.0013942938
680	-0.001547738
681	-0.0016238163
682	-0.0016048085
683	-0.0015528707
684	-0.001568412
685	-0.0015492298
686	-0.0014273391
687	-0.0012424329
688	-0.0010656948
689	-0.00087617477
690	-0.00070589301
691	-0.00044035674
692	-4.0892693e-05
693	0.00049836829
694	0.00109555
695	0.0018592267
696	0.0027414028
697	0.0038676674
698	0.0052163138
699	0.0068245119
700	0.0085402899
701	0.010486815
702	0.012575769
703	0.014972533
704	0.017600566
705	0.020583661
706	0.023831974
707	0.027423908
708	0.031162202
709	0.03520162
710	0.039456628
711	0.044065842
712	0.048954522
713	0.054081655
714	0.059253216
715	0.064543719
716	0.069953444
717	0.075338665
718	0.080568237
719	0.08560401
720	0.090532829
721	0.095226639
722	0.099785344
723	0.10390568
724	0.10763644
725	0.11077216
726	0.11351567
727	0.11556258
728	0.11711294
729	0.1179431
730	0.1183796
731	0.11809202
732	0.11733382
733	0.11578257
734	0.11366714
735	0.11081904
736	0.10755392
737	0.10375639
738	0.09976902
739	0.09538446
740	0.090716044
741	0.085721251
742	0.080584783
743	0.075314335
744	0.07003417
745	0.064719329
746	0.059380896
747	0.054157142
748	0.049091125
749	0.044271311
750	0.039648263
751	0.035341607
752	0.031262675
753	0.027500057
754	0.023904612
755	0.020627344
756	0.01755522
757	0.014844076
758	0.012405081
759	0.010317641
760	0.0084308928
761	0.0068087315
762	0.0053022942
763	0.0040045324
764	0.0028104162
765	0.0018274703
766	0.0010033668
767	0.0004030959
768	-2.5685044e-05
769	-0.0003242877
770	-0.00065011347
771	-0.00092121336
772	-0.0011373709
773	-0.0012664675
774	-0.0013354466
775	-0.0013512375
776	-0.0013456717
777	-0.0013001311
778	-0.001238424
779	-0.0011753897
780	-0.0011309339
781	-0.00107906
782	-0.0010054661
783	-0.000940468
784	-0.0009241813
785	-0.00089127873
786	-0.00078857729
787	-0.00063974009
788	-0.00047861985
789	-0.00031420525
