Raman_shift_cm-1	Intensity
600	0.0044406937
601	0.0043437616
602	0.0042777578
603	0.0042426824
604	0.0042572787
605	0.0042798821
606	0.0042706079
607	0.0042164814
608	0.0040923649
609	0.0039647261
610	0.0039025888
611	0.0038818148
612	0.0039006239
613	0.0038941106
614	0.0037964176
615	0.0036502708
616	0.0034911233
617	0.0033484376
618	0.0032396754
619	0.0031915155
620	0.003229545
621	0.0033185414
622	0.0034186735
623	0.0034675986
624	0.0034109446
625	0.0032828362
626	0.0031077365
627	0.002936711
628	0.0028539283
629	0.0028103549
630	0.00275307
631	0.0026789133
632	0.0025703972
633	0.0024915502
634	0.0024986006
635	0.0025163224
636	0.0024709592
637	0.0024084659
638	0.0023814652
639	0.0023435213
640	0.0022637502
641	0.0021215583
642	0.001894106
643	0.0016839996
644	0.0015863113
645	0.0015560596
646	0.0015655519
647	0.0015657466
648	0.0014869744
649	0.0013750427
650	0.0012723461
651	0.0011767346
652	0.0010929775
653	0.0010075432
654	0.00090505728
655	0.00082101413
656	0.00077615187
657	0.00075637665
658	0.00074665146
659	0.00074123124
660	0.0007325156
661	0.00070311942
662	0.0006414407
663	0.0005489401
664	0.00042201163
665	0.0003042727
666	0.00025588907
667	0.00022652363
668	0.00016433673
669	7.3989336e-05
670	-4.1566941e-05
671	-0.00014690262
672	-0.00020495293
673	-0.00027120274
674	-0.0003939315
675	-0.00052736851
676	-0.00063656495
677	-0.00072433067
678	-0.0007874067
679	-0.00084929893
680	-0.00094479354
681	-0.0010360959
682	-0.0011068185
683	-0.0011350256
684	-0.0011105529
685	-0.001049484
686	-0.00099036173
687	-0.00091184256
688	-0.00082649424
689	-0.00069917403
690	-0.00052399382
691	-0.00029464733
692	-5.5068843e-05
693	0.00026040148
694	0.00063064528
695	0.0011599068
696	0.0018856567
697	0.0027614002
698	0.0036307362
699	0.0045928418
700	0.0056113747
701	0.0068447899
702	0.0083054953
703	0.010013568
704	0.011845578
705	0.013909392
706	0.016124553
707	0.01856515
708	0.021133916
709	0.02392435
710	0.026871621
711	0.030023354
712	0.033286573
713	0.036700757
714	0.04019688
715	0.043796261
716	0.047470926
717	0.051144421
718	0.054753648
719	0.058236254
720	0.06159908
721	0.064775517
722	0.06787338
723	0.070675857
724	0.073202814
725	0.075288365
726	0.077041866
727	0.078361275
