Raman_shift_cm-1	Intensity
600	0.0067724308
601	0.0066771421
602	0.0065906982
603	0.006513099
604	0.0064341059
605	0.006366296
606	0.0063075185
607	0.0062101739
608	0.0060181468
609	0.0058319159
610	0.0057586768
611	0.0057242402
612	0.00565488
613	0.0055567397
614	0.0054337449
615	0.0053249334
616	0.0052558543
617	0.0051838071
618	0.0050831929
619	0.0049858757
620	0.0049042398
621	0.0048260243
622	0.0047568983
623	0.0046849237
624	0.0045775196
625	0.004465983
626	0.0043903014
627	0.0043464172
628	0.0043368129
629	0.0042887889
630	0.0041281856
631	0.003946386
632	0.0038379524
633	0.0037507839
634	0.0036342728
635	0.0035117579
636	0.0034026154
637	0.003332227
638	0.0033288887
639	0.0032982648
640	0.0031389362
641	0.0029573397
642	0.0028460273
643	0.0027906682
644	0.0028056117
645	0.0027893095
646	0.00263362
647	0.0024306173
648	0.0022647467
649	0.002132543
650	0.0020433515
651	0.001957551
652	0.0018367178
653	0.0017190524
654	0.0016403224
655	0.0015455546
656	0.0013733676
657	0.0011897271
658	0.0010578771
659	0.00097329038
660	0.00093444817
661	0.0008832275
662	0.00076738214
663	0.00062457961
664	0.00048091567
665	0.0003285115
666	0.00015979373
667	1.8331009e-05
668	-4.8803618e-05
669	-8.9114438e-05
670	-0.00015824828
671	-0.00025154364
672	-0.00036404128
673	-0.0004804216
674	-0.00059130891
675	-0.00071384836
676	-0.00085243319
677	-0.00098277372
678	-0.0010880083
679	-0.0011922919
680	-0.0013277614
681	-0.0014439236
682	-0.0015096605
683	-0.0015297628
684	-0.0015265119
685	-0.0014966026
686	-0.0014666982
687	-0.0013986637
688	-0.0013150732
689	-0.0011426341
690	-0.00086756321
691	-0.00044746155
692	8.9172877e-05
693	0.00073189821
694	0.0013679694
695	0.0021175204
696	0.0029705453
697	0.0040322567
698	0.0052741166
699	0.0067566813
700	0.0083473238
701	0.010228488
702	0.012355722
703	0.014854995
704	0.017615746
705	0.020713507
706	0.023971286
707	0.027547946
708	0.031340693
709	0.035460153
710	0.039789589
711	0.044415905
712	0.049225641
713	0.054262387
714	0.05942503
715	0.064696997
716	0.069989312
717	0.075258412
718	0.080464975
719	0.085548297
720	0.090578011
721	0.095340184
722	0.099849244
723	0.10388326
724	0.10754166
725	0.11063877
726	0.11341891
727	0.11554121
728	0.11717463
729	0.11804603
730	0.11842972
731	0.11804773
732	0.11718119
733	0.11557114
734	0.11352488
735	0.11080947
736	0.10768943
737	0.10397215
738	0.099892396
739	0.095385478
740	0.090725838
741	0.085780653
742	0.08065199
743	0.07534933
744	0.070001567
745	0.064654149
746	0.059372878
747	0.054202323
748	0.049100276
749	0.044250363
750	0.03968826
751	0.035454456
752	0.031384478
753	0.02759923
754	0.023970134
755	0.020697773
756	0.01772872
757	0.015116748
758	0.012686003
759	0.010551613
760	0.00858204
761	0.006885888
762	0.0053678207
763	0.0040915354
764	0.002933517
765	0.0019812135
766	0.0011730046
767	0.0005400589
768	-1.8719461e-05
769	-0.00046692886
770	-0.00089044149
771	-0.0011735346
772	-0.0012792373
773	-0.0012705482
774	-0.0012642783
775	-0.0012588468
776	-0.0013058864
777	-0.0013328333
778	-0.0013013032
779	-0.0012287898
780	-0.0011295336
781	-0.0010148259
782	-0.00090993342
783	-0.00082542897
784	-0.00078990181
785	-0.0007458311
786	-0.0006277766
787	-0.00048916508
788	-0.00039110528
789	-0.00031380186
790	-0.00023488307
791	-0.00014047658
792	-4.0117672e-05
793	6.6164517e-05
794	0.00019110834
795	0.00034581217
796	0.00050963773
797	0.00067311594
798	0.00085803952
799	0.0010292184
800	0.0011360714
801	0.0011746762
802	0.0011458032
803	0.0011615407
804	0.0013412286
805	0.0015465467
806	0.001659408
807	0.0017133879
808	0.0017173343
809	0.0017257217
810	0.0017988477
811	0.0018958055
812	0.0019759234
813	0.0020695595
814	0.0022064985
815	0.0023440213
816	0.0024254336
817	0.0024792848
818	0.0025431807
819	0.002625091
820	0.0027365733
821	0.0028195797
822	0.0028213576
823	0.0028186768
824	0.0028751737
825	0.0029621108
826	0.003072201
827	0.003164776
828	0.0031791508
829	0.003180316
830	0.0032355063
831	0.0033220575
832	0.0034369388
833	0.003505531
834	0.0034493878
835	0.0033645806
836	0.0033196549
837	0.0033487393
838	0.0035105036
839	0.0036990383
840	0.0038020946
841	0.0038360842
842	0.0037908578
843	0.0037595875
844	0.0038510146
845	0.0039676051
846	0.0040284727
847	0.0040445265
848	0.0040137565
849	0.0039870446
850	0.0040185915
851	0.0040584818
852	0.0040661121
853	0.0040661187
854	0.0040706904
855	0.0040876165
856	0.0041307185
857	0.0041683343
858	0.0041608639
859	0.0041462367
860	0.0041683467
861	0.0041989821
862	0.0042296599
863	0.0042042167
864	0.0040516406
865	0.0038941015
866	0.0038524179
867	0.0038852119
868	0.0039615256
869	0.0040174792
870	0.0039706931
871	0.003914188
872	0.0039311704
873	0.0039623766
874	0.0039778082
875	0.0039424394
876	0.0038084472
877	0.0036620159
878	0.0035855641
879	0.003563594
880	0.0035921694
881	0.0036192985
882	0.0035882882
883	0.0035284745
884	0.0034518509
885	0.003377083
886	0.0033171257
887	0.0032956787
888	0.0033421222
889	0.0034039628
890	0.0034403357
891	0.0034087686
892	0.0032714146
893	0.0030775945
894	0.0028780581
895	0.0027004916
896	0.002589302
897	0.0025151019
898	0.0024367086
899	0.0023674789
900	0.0023142229
901	0.0022617344
902	0.0021860429
903	0.0020813213
904	0.0019479937
905	0.0018137038
906	0.0016870717
907	0.0015858111
908	0.0015396232
909	0.0015217128
910	0.0015112564
911	0.0014396529
912	0.0012337622
913	0.00098883178
914	0.00080551013
915	0.00065180983
916	0.00050269593
917	0.0003572827
918	0.00020737806
919	8.647746e-05
920	8.9199397e-06
921	-6.4755078e-05
922	-0.00015517473
923	-0.00027907977
924	-0.00046702903
925	-0.00069188399
926	-0.00092065925
927	-0.001118218
928	-0.001261432
929	-0.0013689193
930	-0.0014733863
931	-0.0015379466
932	-0.0015653103
933	-0.0015537605
934	-0.0015135834
935	-0.0014590136
936	-0.0014223921
937	-0.0014031678
938	-0.0014189139
939	-0.0014181123
940	-0.0013713544
941	-0.0012683817
942	-0.0011224936
943	-0.00092014022
944	-0.00068249812
945	-0.00040099255
946	-0.00012441325
947	0.00021188386
948	0.00062917659
949	0.001140077
950	0.001675897
951	0.0023119976
952	0.0030613698
953	0.0039528742
954	0.0049343991
955	0.005980668
956	0.0069803636
957	0.0080864273
958	0.0093753195
959	0.01079145
960	0.012215778
961	0.013697299
962	0.015178847
963	0.016808948
964	0.018650987
965	0.020658468
966	0.022683932
967	0.02483225
968	0.027116497
969	0.029540307
970	0.032029044
971	0.034548525
972	0.03700455
973	0.039522789
974	0.042157234
975	0.044892512
976	0.047701916
977	0.05055911
978	0.053411108
979	0.056233876
980	0.058992109
981	0.061722967
982	0.064501525
983	0.067239439
984	0.069902747
985	0.072448632
986	0.074905426
987	0.077254983
988	0.07957367
989	0.081746115
990	0.083798606
991	0.085647355
992	0.087348023
993	0.088812429
994	0.090114629
995	0.091203212
996	0.092221753
997	0.093008288
998	0.093592023
999	0.09388706
1000	0.094005963
1001	0.093874865
1002	0.093632918
1003	0.093113345
1004	0.092350818
1005	0.091330234
1006	0.090229231
1007	0.088927844
1008	0.087515353
1009	0.085836952
1010	0.083890708
1011	0.081733848
1012	0.079570389
1013	0.077310318
1014	0.075018009
1015	0.072561271
1016	0.069890202
1017	0.067108443
1018	0.064401313
1019	0.06166898
1020	0.058864419
1021	0.056001537
1022	0.053116681
1023	0.050281305
1024	0.047560967
1025	0.044866746
1026	0.04210828
1027	0.039375498
1028	0.036696319
1029	0.034107918
1030	0.031598849
1031	0.029214799
1032	0.026922275
1033	0.024767095
1034	0.022722174
1035	0.020778789
1036	0.018846526
1037	0.016974885
1038	0.015116234
1039	0.013390698
1040	0.011814351
1041	0.010438425
1042	0.0092601437
