500.00000000	87.14143430
502.00000000	86.89812494
504.00000000	86.91900589
506.00000000	87.08559175
508.00000000	86.99773472
510.00000000	87.13655771
512.00000000	87.25420808
514.00000000	86.99876962
516.00000000	86.91955295
518.00000000	87.17654621
520.00000000	87.30285541
522.00000000	87.21411864
524.00000000	87.31142965
526.00000000	87.37109236
528.00000000	87.34376467
530.00000000	87.35499750
532.00000000	87.26275567
534.00000000	87.16463176
536.00000000	87.27262772
538.00000000	87.32108684
540.00000000	87.45828270
542.00000000	87.51669568
544.00000000	87.71657311
546.00000000	87.41746337
548.00000000	87.74093670
550.00000000	87.63482982
552.00000000	87.51235997
554.00000000	87.50425064
556.00000000	87.72827414
558.00000000	87.62748979
560.00000000	87.54798558
562.00000000	87.80372135
564.00000000	87.63794714
566.00000000	87.71770564
568.00000000	87.68610226
570.00000000	87.66098068
572.00000000	87.90678482
574.00000000	88.22707434
576.00000000	87.84736475
578.00000000	87.91282220
580.00000000	87.93408162
582.00000000	88.17799149
584.00000000	87.83530651
586.00000000	87.96984063
588.00000000	87.77984475
590.00000000	87.98969862
592.00000000	88.03029132
594.00000000	88.14633756
596.00000000	88.00708547
598.00000000	88.01812452
600.00000000	88.03200274
602.00000000	88.22440434
604.00000000	88.00881513
606.00000000	88.22690468
608.00000000	88.39634018
610.00000000	88.36875016
612.00000000	88.03267355
614.00000000	88.03095009
616.00000000	88.12357621
618.00000000	88.40978186
620.00000000	88.11441804
622.00000000	88.45653167
624.00000000	88.41811091
626.00000000	88.27670648
628.00000000	88.49258935
630.00000000	88.63339328
632.00000000	88.59344270
634.00000000	88.38232053
636.00000000	88.36623597
638.00000000	88.45945616
640.00000000	88.46065643
642.00000000	88.58204452
644.00000000	88.65677907
646.00000000	88.68554860
648.00000000	88.70151692
650.00000000	88.46973746
652.00000000	88.53833796
654.00000000	88.53660862
656.00000000	88.49278840
658.00000000	88.71755633
660.00000000	88.43401525
662.00000000	88.63968569
664.00000000	88.61762122
666.00000000	88.42942036
668.00000000	88.68717831
670.00000000	88.67186839
672.00000000	88.61844586
674.00000000	88.59712607
676.00000000	88.87925556
678.00000000	88.78822862
680.00000000	88.91311635
682.00000000	89.13721249
684.00000000	89.35770576
686.00000000	89.45610419
688.00000000	89.91710954
690.00000000	90.57826141
692.00000000	91.52676837
694.00000000	92.62270495
696.00000000	94.42194905
698.00000000	96.82650379
700.00000000	99.51310668
702.00000000	103.45127892
704.00000000	108.20224160
706.00000000	113.51447428
708.00000000	120.32210849
710.00000000	127.76979714
712.00000000	136.36825701
714.00000000	145.25611779
716.00000000	154.53940078
718.00000000	163.85321520
720.00000000	172.81107570
722.00000000	180.88193584
724.00000000	187.85204322
726.00000000	192.72829867
728.00000000	196.15984897
730.00000000	197.47180809
732.00000000	196.15094129
734.00000000	192.97233117
736.00000000	187.90566406
738.00000000	181.00895959
740.00000000	172.96208874
742.00000000	163.78387035
744.00000000	154.56804999
746.00000000	145.42211618
748.00000000	136.51322957
750.00000000	128.09814344
752.00000000	120.80061690
754.00000000	114.11063869
756.00000000	108.10126884
758.00000000	103.55415957
760.00000000	99.80628533
762.00000000	96.98356402
764.00000000	94.60241796
766.00000000	92.96137029
768.00000000	91.81480743
770.00000000	91.25598175
772.00000000	90.11108411
774.00000000	89.81717839
776.00000000	89.57480055
778.00000000	89.34585047
780.00000000	89.30338175
782.00000000	89.19030206
784.00000000	89.07512110
786.00000000	89.14521307
788.00000000	89.03866871
790.00000000	89.30985468
792.00000000	89.19266555
794.00000000	89.12195090
796.00000000	89.28317484
798.00000000	88.94260786
800.00000000	89.05529615
802.00000000	89.23744556
804.00000000	89.13382140
806.00000000	89.09452344
808.00000000	89.13762121
810.00000000	89.10620437
812.00000000	89.11774592
814.00000000	89.08067182
816.00000000	89.27189987
