Raman_shift_cm-1	Intensity
600	0.0043534532
601	0.0044437422
602	0.0044852528
603	0.004477985
604	0.0043992836
605	0.004297877
606	0.0042539114
607	0.0042170499
608	0.0041353502
609	0.004035691
610	0.0039410693
611	0.0038997673
612	0.0039591916
613	0.0040160746
614	0.0039810103
615	0.0038939862
616	0.0037731299
617	0.0036568215
618	0.0036082996
619	0.0035746038
620	0.0035132187
621	0.003416778
622	0.0032605924
623	0.0031238161
624	0.0030920203
625	0.003091384
626	0.0030486712
627	0.0029777291
628	0.0028840805
629	0.0028033305
630	0.0027747773
631	0.0027329748
632	0.00261813
633	0.0024909526
634	0.0023909346
635	0.0023373842
636	0.0023557139
637	0.0023958213
638	0.0024106261
639	0.0023875105
640	0.0023097225
641	0.0021990982
642	0.0020811016
643	0.001968668
644	0.0018747798
645	0.0018161623
646	0.0018194393
647	0.001830467
648	0.0018006027
649	0.00171016
650	0.0015427125
651	0.0013462546
652	0.0011510944
653	0.0010072057
654	0.00098382811
655	0.0010168128
656	0.0010307814
657	0.0010001721
658	0.00089923938
659	0.00077230263
660	0.00063934878
661	0.00052052608
662	0.00046765387
663	0.00044983507
664	0.00042135157
665	0.00035901273
666	0.00024975298
667	0.00013704495
668	5.6646755e-05
669	-4.0738728e-05
670	-0.00020099802
671	-0.00033896381
672	-0.00037739092
673	-0.00037610185
674	-0.00038179576
675	-0.000430065
676	-0.00057761455
677	-0.00073400917
678	-0.00081050875
679	-0.00084489639
680	-0.00087244943
681	-0.00090055237
682	-0.00095324952
683	-0.00098112534
684	-0.00094672731
685	-0.00090084831
686	-0.00090502919
687	-0.000907084
688	-0.00088754398
689	-0.00080357817
690	-0.00065084014
691	-0.0004140958
692	-0.00012991931
693	0.00025320507
694	0.00071065323
695	0.0012724942
696	0.0018768409
697	0.00261341
698	0.0034613513
699	0.0044947887
700	0.0056653564
701	0.007028017
702	0.008492892
703	0.010161232
704	0.011977857
705	0.014013711
706	0.016162805
707	0.01855029
708	0.021132764
709	0.0239786
710	0.026993994
711	0.030194616
712	0.033456925
713	0.036854618
714	0.040357648
715	0.043937957
716	0.0475279
717	0.051102549
718	0.054643854
719	0.058102157
720	0.061517904
721	0.064736181
722	0.067748814
723	0.070451786
724	0.072949237
725	0.075109565
726	0.07709246
727	0.078636107
728	0.079837741
729	0.080472171
730	0.080678824
731	0.080318196
732	0.079645528
733	0.078497133
734	0.077092799
735	0.075254551
736	0.073161306
737	0.070662875
738	0.067889706
739	0.064773428
740	0.061471767
741	0.057991028
742	0.054488472
743	0.050927662
744	0.047364474
745	0.043799484
746	0.040224769
747	0.036713261
748	0.033289443
749	0.030022357
750	0.026879944
751	0.023927501
752	0.021096951
753	0.018499719
754	0.01606885
755	0.013894509
756	0.011909635
757	0.010161
758	0.008517414
759	0.0070539201
760	0.0056777682
761	0.0045159189
762	0.0035658945
763	0.0027858852
764	0.0020081882
765	0.0013309065
766	0.00072363571
767	0.00028527061
768	4.1580998e-05
769	-0.00010257939
770	-0.00029912028
771	-0.00049714418
772	-0.00071101148
773	-0.00088377449
774	-0.00098357862
775	-0.0010392901
776	-0.001115087
777	-0.0011356636
778	-0.0010507749
779	-0.00090727657
780	-0.00077500966
781	-0.00066879907
782	-0.00061723998
783	-0.00056177926
784	-0.00045016532
785	-0.00034159715
786	-0.00028009752
787	-0.0002359682
788	-0.00019166574
789	-0.00013441643
790	-5.0726014e-05
791	5.0845542e-05
792	0.0001673287
793	0.00027621583
794	0.00034863301
795	0.00039949604
796	0.00043602465
797	0.00049165884
798	0.00060946133
799	0.00073677205
800	0.00080760362
801	0.00087207329
802	0.00097529485
803	0.0011127335
804	0.0012893923
805	0.0014279274
806	0.0014548038
807	0.0014459479
808	0.0014742001
809	0.0015204899
810	0.0015827609
811	0.0016411914
812	0.001670087
813	0.0017074636
814	0.001784952
815	0.0018749764
816	0.0019495638
817	0.0020154961
818	0.0020717414
819	0.0021368924
820	0.0022273659
821	0.0023224459
822	0.0024062028
823	0.0024793136
824	0.002545072
825	0.0025937172
826	0.0026114215
827	0.0026275644
828	0.0026933149
829	0.0027557466
830	0.0027461064
831	0.0027169319
832	0.0027283075
833	0.0027867497
