Raman_shift_cm-1	Intensity
600	0.0047345753
601	0.0047409597
602	0.0047197433
603	0.0046709262
604	0.0045551101
605	0.0044529881
606	0.0044427128
607	0.0044467865
608	0.0043969325
609	0.0043091879
610	0.0041976965
611	0.004088446
612	0.0040001114
613	0.0039230533
614	0.0038511739
615	0.0038123026
616	0.0038394391
617	0.0038485683
618	0.0037381145
619	0.0036018256
620	0.0035414002
621	0.0035219971
622	0.0035110764
623	0.0034646376
624	0.0033547101
625	0.0032386213
626	0.0031380867
627	0.0030573421
628	0.0030248582
629	0.0030368256
630	0.0030892618
631	0.0030872282
632	0.0029297813
633	0.0027411123
634	0.0026520964
635	0.002594793
636	0.002511603
637	0.002406932
638	0.0022782452
639	0.0021879708
640	0.0021935548
641	0.0021965997
642	0.0021099318
643	0.0019866645
644	0.0018560998
645	0.0017499989
646	0.0017055844
647	0.0016939472
648	0.0016968079
649	0.0016802759
650	0.0015888047
651	0.0014810699
652	0.0014285889
653	0.0013928522
654	0.0013403383
655	0.0012515942
656	0.0011110733
657	0.00098052855
658	0.00091070149
659	0.00085925703
660	0.00080630894
661	0.00074057142
662	0.00062708599
663	0.00050462134
664	0.00042215464
665	0.00036369743
666	0.00032033504
667	0.00024207329
668	7.7560579e-05
669	-9.5950424e-05
670	-0.00020990114
671	-0.00029160147
672	-0.00036169306
673	-0.00042564661
674	-0.00049938477
675	-0.0005663326
676	-0.0006163019
677	-0.00067048316
678	-0.00075085368
679	-0.00083719585
680	-0.00090983325
681	-0.00097621672
682	-0.001061366
683	-0.001123901
684	-0.0011378872
685	-0.0010886924
686	-0.00098955399
687	-0.00085735806
688	-0.00072974256
689	-0.00057776799
690	-0.00040073869
691	-0.00021160783
692	-8.7115042e-05
693	0.00012989747
694	0.00053253823
695	0.001135565
696	0.0018695342
697	0.0027222854
698	0.0035726126
699	0.0045568107
700	0.0056655655
701	0.0069597915
702	0.0083756334
703	0.010019314
704	0.011832875
705	0.013889176
706	0.01607762
707	0.018521755
708	0.021180517
709	0.024072758
710	0.027064498
711	0.030188265
712	0.033336639
713	0.036625276
714	0.040059539
715	0.0436305
716	0.047296497
717	0.050979861
718	0.054605127
719	0.058096594
720	0.06144321
721	0.064590564
722	0.067653011
723	0.070429477
724	0.072950982
725	0.075056893
726	0.076865985
727	0.078244311
728	0.079390414
729	0.080063036
730	0.080419933
731	0.080221409
732	0.079591299
733	0.07841621
734	0.076965783
735	0.075095007
736	0.072995997
737	0.070519992
738	0.067830819
739	0.064836176
740	0.061648716
741	0.058221654
742	0.054675925
743	0.05105408
744	0.047475577
745	0.043904072
746	0.040331823
747	0.03682796
748	0.033386468
749	0.030099531
750	0.026977306
751	0.02406039
752	0.021260702
753	0.018633523
754	0.016067093
755	0.013737694
756	0.011634318
757	0.009832773
758	0.0082441681
759	0.0069034258
760	0.0056760122
761	0.0046110926
762	0.0035943463
763	0.0027226272
764	0.0019789929
765	0.0013827871
766	0.00085412396
767	0.0004212585
768	2.5342476e-05
769	-0.00026774178
770	-0.00046185972
771	-0.00058513394
772	-0.00071275148
773	-0.00080960079
774	-0.00089526519
775	-0.00092872465
776	-0.00088377441
777	-0.00081132525
778	-0.00077433905
779	-0.00076784997
780	-0.00081210392
781	-0.00083618161
782	-0.00078159315
783	-0.00067425207
784	-0.000533481
785	-0.00039462518
786	-0.00030320225
787	-0.00024532669
788	-0.00022658708
789	-0.00019457909
790	-9.1743226e-05
791	5.1801831e-05
792	0.00022059382
793	0.00035549456
794	0.00037872879
795	0.00037969562
796	0.00045313824
797	0.00055926958
798	0.00064964521
799	0.00074024662
800	0.00087236805
801	0.0010072315
802	0.0010739487
803	0.0010949701
804	0.0011124692
805	0.0011799285
806	0.0013429182
807	0.0014847179
808	0.0015076444
809	0.0015092958
810	0.0015617286
811	0.0016308482
812	0.0016920031
813	0.0017705297
814	0.0018859452
815	0.0020185768
816	0.0021477946
817	0.0022494082
818	0.0022997622
819	0.0023324135
820	0.002379387
821	0.0024335629
822	0.0025094409
823	0.0025728858
824	0.0025783
825	0.0025725452
826	0.002616857
827	0.0026757877
828	0.0027071661
829	0.0027115966
830	0.0026948896
831	0.0027024838
832	0.002766766
833	0.0028357963
834	0.0028643865
835	0.0028980065
836	0.0029692622
837	0.0030425243
838	0.003084411
839	0.0031155173
840	0.0031597753
841	0.0032031136
842	0.0032414872
843	0.0032479673
844	0.0031903017
845	0.0031355101
846	0.0031395338
847	0.0031977484
848	0.0033232177
849	0.0034377804
850	0.0034470024
851	0.0034140446
852	0.0034008595
853	0.0034087392
854	0.0034475636
855	0.0034726181
856	0.0034487378
857	0.003420551
858	0.0034106159
859	0.0034189663
860	0.0034629029
861	0.0035146964
862	0.0035396
863	0.0035315529
864	0.0034823023
865	0.0034378343
866	0.0034438353
867	0.0034620237
868	0.0034670867
869	0.0034564586
870	0.003413519
871	0.0033694725
872	0.0033491727
873	0.0033588196
874	0.0034175191
875	0.0034654555
876	0.0034383292
877	0.0033702789
878	0.0032932966
879	0.0032288475
880	0.0032007205
881	0.0031824321
882	0.003175074
883	0.0031403747
884	0.0030041608
885	0.0028570474
886	0.0028048766
887	0.0028191067
888	0.0028705627
889	0.0028743267
890	0.0027353873
891	0.0025990096
892	0.002604377
893	0.0026329958
894	0.0025910767
895	0.0024919309
896	0.0023324142
897	0.0021869663
898	0.0021312357
899	0.0020988882
900	0.0020481628
901	0.0019645544
902	0.0018093164
903	0.0016419638
904	0.0015243603
905	0.0014451276
906	0.0013915168
907	0.0013373826
908	0.0012586044
909	0.0011709194
910	0.001074544
911	0.00096496871
912	0.00084523215
913	0.00073475967
914	0.00065654989
915	0.00056791181
916	0.0004256148
917	0.00026793147
918	0.00013612363
919	1.0131298e-05
920	-0.00014132351
921	-0.00029119236
922	-0.00041982571
923	-0.00050082901
924	-0.00049878914
925	-0.00052416891
926	-0.00070317839
927	-0.00092387909
928	-0.0010753284
929	-0.0011812327
930	-0.0012751362
931	-0.0013687534
932	-0.0014701988
933	-0.0015352711
934	-0.0015605508
935	-0.0015801731
936	-0.0016456777
937	-0.0016522485
938	-0.0015246331
939	-0.0013476967
940	-0.0012259931
941	-0.0011102516
942	-0.00099209453
943	-0.00082072502
944	-0.0005836681
945	-0.00028378427
946	5.2913472e-05
947	0.00045045139
948	0.00087833263
949	0.0013476598
950	0.0018126429
951	0.0023643927
952	0.0030337939
953	0.0038189641
954	0.0046466204
955	0.0055713257
956	0.0065548743
957	0.007677666
958	0.0089475907
959	0.010322356
960	0.011665952
961	0.013091492
962	0.014623712
963	0.016309729
964	0.018116994
965	0.020023546
966	0.021935169
967	0.023938593
968	0.026012606
969	0.028208138
970	0.030515651
971	0.032949787
972	0.035458166
973	0.038019586
974	0.040558582
975	0.043131441
976	0.045756333
977	0.048415907
978	0.051078328
979	0.053753034
980	0.056454874
981	0.059148351
982	0.061820043
983	0.064416391
984	0.066923026
985	0.069351272
986	0.071783041
987	0.074118966
988	0.076371272
989	0.078440136
990	0.080341847
991	0.082039024
992	0.083624997
993	0.085037484
994	0.086400326
995	0.087544715
996	0.088463638
997	0.089108138
998	0.089615889
999	0.08990558
1000	0.090088731
1001	0.09000805
1002	0.089714565
1003	0.08916566
1004	0.088505182
1005	0.0875956
1006	0.086503749
1007	0.085163795
1008	0.08368182
1009	0.082000316
1010	0.080233958
1011	0.078289632
1012	0.076207951
1013	0.073975646
1014	0.071698174
1015	0.069327518
1016	0.066915182
1017	0.064392808
1018	0.061757912
1019	0.059062573
1020	0.056386046
1021	0.053734918
1022	0.051163408
1023	0.048595126
1024	0.045957504
1025	0.043277371
1026	0.040558085
1027	0.037890753
1028	0.035325447
1029	0.032885572
1030	0.030567983
1031	0.028354672
1032	0.026169054
1033	0.024008466
1034	0.021758607
1035	0.019634238
1036	0.017776053
1037	0.016145205
1038	0.01463316
1039	0.013185993
1040	0.01163805
1041	0.010183652
1042	0.0089239261
1043	0.0077998578
1044	0.0066882273
1045	0.005654598
1046	0.0046820836
1047	0.0038328027
1048	0.0030836146
1049	0.0024216764
1050	0.0017839907
1051	0.001222156
1052	0.00070946667
1053	0.00025375629
1054	-0.00019435702
1055	-0.00055249326
1056	-0.00079945994
1057	-0.00095106882
1058	-0.0010597095
1059	-0.0011379418
1060	-0.0012430715
1061	-0.0013423793
1062	-0.0014378305
1063	-0.0015017007
1064	-0.0015112384
1065	-0.0015001284
1066	-0.0015417624
1067	-0.0015565861
1068	-0.0014686915
1069	-0.0013287792
1070	-0.0012199398
1071	-0.0011372962
1072	-0.0010737902
1073	-0.00098479489
1074	-0.00085238858
1075	-0.00073437247
1076	-0.00068053991
1077	-0.000602961
1078	-0.00042217404
1079	-0.00024285328
1080	-0.00017286057
1081	-0.00013125267
1082	-5.4207606e-05
1083	7.5719116e-05
1084	0.00028297659
1085	0.00048085068
1086	0.00057445983
1087	0.00065144236
1088	0.0007850907
1089	0.00094389376
1090	0.001113431
1091	0.0012522637
1092	0.0013293883
1093	0.0013690735
1094	0.0013773367
1095	0.0013958403
1096	0.001473953
1097	0.0016073423
1098	0.0017942103
1099	0.00196662
1100	0.0020518847
1101	0.0020969833
1102	0.0021364177
1103	0.0021837007
1104	0.0022579048
1105	0.0023537078
1106	0.0024571574
1107	0.0025860673
1108	0.0027734712
1109	0.0029336828
1110	0.0029732092
1111	0.0029453473
1112	0.0029167614
1113	0.0029095043
1114	0.0029424235
1115	0.0029826482
1116	0.0030128377
1117	0.0030670388
1118	0.0031512097
1119	0.0032333078
1120	0.0033028002
1121	0.00335547
1122	0.0033622107
1123	0.0033521081
1124	0.0033672008
1125	0.0034212246
1126	0.0035290896
1127	0.003616167
1128	0.0036168505
1129	0.0035885258
1130	0.0035597282
1131	0.0035614847
1132	0.0036455654
1133	0.0037595562
1134	0.0038478696
1135	0.0038945752
1136	0.0038847238
1137	0.0038575166
1138	0.0038506988
1139	0.0038402004
1140	0.0038130477
1141	0.003800251
1142	0.003819679
1143	0.00386542
1144	0.0039379645
1145	0.0040059041
1146	0.0040261141
1147	0.0040244089
1148	0.0040281867
1149	0.0040427358
1150	0.0040646496
1151	0.0040972591
1152	0.0041695472
1153	0.0042329391
1154	0.0042257848
1155	0.0041675979
1156	0.0040856635
1157	0.004034837
1158	0.0040729095
1159	0.0041143933
1160	0.0040836822
1161	0.004039154
1162	0.0040180051
1163	0.0040177418
1164	0.00403316
1165	0.0040683774
1166	0.0041300583
1167	0.0041971356
1168	0.0042397085
1169	0.0042568765
1170	0.0042537092
1171	0.004246676
1172	0.0042614801
1173	0.0042577352
1174	0.0041927244
1175	0.0041314249
1176	0.0041352075
1177	0.0041820649
1178	0.0042545175
1179	0.0043113546
1180	0.0043051528
1181	0.0042848121
1182	0.0042865473
1183	0.0043049943
1184	0.0043615819
1185	0.0044015793
1186	0.0043688351
1187	0.0042931653
1188	0.0042048796
1189	0.004137773
1190	0.004126967
1191	0.004136519
1192	0.00413333
1193	0.0041389087
1194	0.004161434
1195	0.004185181
1196	0.0041893897
1197	0.0041926634
1198	0.0042135046
1199	0.0042434435
1200	0.0042832119
1201	0.0042997558
1202	0.004256179
1203	0.0042010522
1204	0.0041801337
1205	0.0041906616
1206	0.0042318748
1207	0.0042809553
1208	0.0043176191
1209	0.0043442409
1210	0.0043515516
1211	0.0043478613
1212	0.0043467588
1213	0.0043575795
1214	0.0043916956
1215	0.0044241839
1216	0.0044369836
1217	0.0044363911
1218	0.0044199812
1219	0.0044048866
1220	0.0044128586
1221	0.0044371244
1222	0.0044658453
1223	0.0044976924
1224	0.0045323311
1225	0.004570119
1226	0.0046096386
1227	0.004633208
1228	0.0046339314
1229	0.0046176946
1230	0.0045859057
1231	0.0045534502
1232	0.0045416453
1233	0.004551128
1234	0.0045795051
1235	0.0046098728
1236	0.0046266118
1237	0.0046376081
1238	0.0046496294
1239	0.0046473058
1240	0.004622633
1241	0.0045864162
1242	0.004536248
1243	0.0045120452
1244	0.0045586107
1245	0.004639206
1246	0.0047042586
1247	0.0047575496
1248	0.0048104443
1249	0.004853111
1250	0.0048608924
1251	0.0048457249
1252	0.0048484886
1253	0.0048592234
1254	0.0048604318
1255	0.0048306561
1256	0.0047562884
1257	0.0047089422
1258	0.0047420355
1259	0.0048046605
1260	0.0048481132
1261	0.0049059111
1262	0.0049967526
1263	0.0050885753
1264	0.0051540046
1265	0.0051879664
1266	0.0052013155
1267	0.0051818711
1268	0.005112785
1269	0.0050352973
1270	0.005003311
1271	0.0050146643
1272	0.0050555738
1273	0.0051038829
1274	0.0051374675
1275	0.0051808485
1276	0.0052438522
1277	0.0052915264
1278	0.0052987923
1279	0.0052945924
1280	0.0053081715
1281	0.0053152624
1282	0.0053108488
1283	0.0052817638
1284	0.0052052044
1285	0.0051295036
1286	0.0051170768
1287	0.0051261079
1288	0.0051110081
1289	0.0050712145
1290	0.0049978125
1291	0.0049513676
1292	0.0049717934
1293	0.0050284569
1294	0.0051047419
1295	0.0051794431
1296	0.0052154429
1297	0.0052145364
1298	0.0051895632
1299	0.0051518303
1300	0.0051081911
1301	0.0050649118
1302	0.0050408179
1303	0.0050408535
1304	0.005071054
1305	0.005080167
1306	0.0050154381
1307	0.0049318903
1308	0.004878215
1309	0.0048448714
1310	0.0048312318
1311	0.0048154388
1312	0.0047782912
1313	0.0047280971
1314	0.0046738937
1315	0.0046000665
1316	0.0044758569
1317	0.0043722987
1318	0.0043648894
1319	0.0044063688
1320	0.0044468202
1321	0.0044504942
1322	0.0043802906
1323	0.004290093
1324	0.0042279326
1325	0.0041585048
1326	0.0040715776
1327	0.0039721972
1328	0.0038491756
1329	0.0037349941
1330	0.0036629099
1331	0.0036261872
1332	0.0036185232
1333	0.0035932647
1334	0.0035056136
1335	0.0033836996
1336	0.0032471685
1337	0.0031086759
1338	0.0029888284
1339	0.0028866612
1340	0.0028015352
1341	0.0027206254
1342	0.0026274726
1343	0.0025241244
1344	0.0024205759
1345	0.0022901078
1346	0.0020921273
1347	0.0018897346
1348	0.0017459198
1349	0.0016575498
1350	0.0016241454
1351	0.0015747749
1352	0.001438235
1353	0.0012649683
1354	0.0010956831
1355	0.00091916078
1356	0.00073800326
1357	0.00055400037
1358	0.00035822315
1359	0.00018583977
1360	7.0885821e-05
1361	-2.4471164e-05
1362	-0.00014255039
1363	-0.00028968195
1364	-0.00049199883
1365	-0.00068182622
1366	-0.00078536854
1367	-0.00087257904
1368	-0.0010179471
1369	-0.0011922052
1370	-0.0013838409
1371	-0.0015380515
1372	-0.0016116779
1373	-0.0016615371
1374	-0.0017553906
1375	-0.0018394196
1376	-0.0018918775
1377	-0.0019077239
1378	-0.0019041915
1379	-0.0018708504
